value_set_id|value_set_subgroup|value_set_item|code_type|code_version|code|description|attribute_type|attribute_value
CANCER|CANCER||ICD_10|2020|C75.5|Malignant neoplasm of aortic body and other paraganglia||
CANCER|CANCER||ICD_10|2020|C75.8|Malignant neoplasm with pluriglandular involvement, unspecified||
CANCER|CANCER||ICD_10|2020|C75.9|Malignant neoplasm of endocrine gland, unspecified||
CANCER|CANCER||ICD_10|2020|C76.0|Malignant neoplasm of head, face and neck||
CANCER|CANCER||ICD_10|2020|C76.1|Malignant neoplasm of thorax||
CANCER|CANCER||ICD_10|2020|C76.2|Malignant neoplasm of abdomen||
CANCER|CANCER||ICD_10|2020|C76.3|Malignant neoplasm of pelvis||
CANCER|CANCER||ICD_10|2020|C76.40|Malignant neoplasm of unspecified upper limb||
CANCER|CANCER||ICD_10|2020|C76.41|Malignant neoplasm of right upper limb||
CANCER|CANCER||ICD_10|2020|C76.42|Malignant neoplasm of left upper limb||
CANCER|CANCER||ICD_10|2020|C76.50|Malignant neoplasm of unspecified lower limb||
CANCER|CANCER||ICD_10|2020|C76.51|Malignant neoplasm of right lower limb||
CANCER|CANCER||ICD_10|2020|C76.52|Malignant neoplasm of left lower limb||
CANCER|CANCER||ICD_10|2020|C76.8|Malignant neoplasm of other specified ill-defined sites||
CANCER|CANCER||ICD_10|2020|C77.0|Secondary and unspecified malignant neoplasm of lymph nodes of head, face and neck||
CANCER|CANCER||ICD_10|2020|C77.1|Secondary and unspecified malignant neoplasm of intrathoracic lymph nodes||
CANCER|CANCER||ICD_10|2020|C77.2|Secondary and unspecified malignant neoplasm of intra-abdominal lymph nodes||
CANCER|CANCER||ICD_10|2020|C77.3|Secondary and unspecified malignant neoplasm of axilla and upper limb lymph nodes||
CANCER|CANCER||ICD_10|2020|C77.4|Secondary and unspecified malignant neoplasm of inguinal and lower limb lymph nodes||
CANCER|CANCER||ICD_10|2020|C77.5|Secondary and unspecified malignant neoplasm of intrapelvic lymph nodes||
CANCER|CANCER||ICD_10|2020|C77.8|Secondary and unspecified malignant neoplasm of lymph nodes of multiple regions||
CANCER|CANCER||ICD_10|2020|C77.9|Secondary and unspecified malignant neoplasm of lymph node, unspecified||
CANCER|CANCER||ICD_10|2020|C78.00|Secondary malignant neoplasm of unspecified lung||
CANCER|CANCER||ICD_10|2020|C78.01|Secondary malignant neoplasm of right lung||
CANCER|CANCER||ICD_10|2020|C78.02|Secondary malignant neoplasm of left lung||
CANCER|CANCER||ICD_10|2020|C78.1|Secondary malignant neoplasm of mediastinum||
CANCER|CANCER||ICD_10|2020|C78.2|Secondary malignant neoplasm of pleura||
CANCER|CANCER||ICD_10|2020|C78.30|Secondary malignant neoplasm of unspecified respiratory organ||
CANCER|CANCER||ICD_10|2020|C78.39|Secondary malignant neoplasm of other respiratory organs||
CANCER|CANCER||ICD_10|2020|C78.4|Secondary malignant neoplasm of small intestine||
CANCER|CANCER||ICD_10|2020|C78.5|Secondary malignant neoplasm of large intestine and rectum||
CANCER|CANCER||ICD_10|2020|C78.6|Secondary malignant neoplasm of retroperitoneum and peritoneum||
CANCER|CANCER||ICD_10|2020|C78.7|Secondary malignant neoplasm of liver and intrahepatic bile duct||
CANCER|CANCER||ICD_10|2020|C78.80|Secondary malignant neoplasm of unspecified digestive organ||
CANCER|CANCER||ICD_10|2020|C78.89|Secondary malignant neoplasm of other digestive organs||
CANCER|CANCER||ICD_10|2020|C79.00|Secondary malignant neoplasm of unspecified kidney and renal pelvis||
CANCER|CANCER||ICD_10|2020|C79.01|Secondary malignant neoplasm of right kidney and renal pelvis||
CANCER|CANCER||ICD_10|2020|C79.02|Secondary malignant neoplasm of left kidney and renal pelvis||
CANCER|CANCER||ICD_10|2020|C79.10|Secondary malignant neoplasm of unspecified urinary organs||
CANCER|CANCER||ICD_10|2020|C79.11|Secondary malignant neoplasm of bladder||
CANCER|CANCER||ICD_10|2020|C79.19|Secondary malignant neoplasm of other urinary organs||
CANCER|CANCER||ICD_10|2020|C79.2|Secondary malignant neoplasm of skin||
CANCER|CANCER||ICD_10|2020|C79.31|Secondary malignant neoplasm of brain||
CANCER|CANCER||ICD_10|2020|C79.32|Secondary malignant neoplasm of cerebral meninges||
CANCER|CANCER||ICD_10|2020|C79.40|Secondary malignant neoplasm of unspecified part of nervous system||
CANCER|CANCER||ICD_10|2020|C79.49|Secondary malignant neoplasm of other parts of nervous system||
CANCER|CANCER||ICD_10|2020|C79.51|Secondary malignant neoplasm of bone||
CANCER|CANCER||ICD_10|2020|C79.52|Secondary malignant neoplasm of bone marrow||
CANCER|CANCER||ICD_10|2020|C79.60|Secondary malignant neoplasm of unspecified ovary||
CANCER|CANCER||ICD_10|2020|C79.61|Secondary malignant neoplasm of right ovary||
CANCER|CANCER||ICD_10|2020|C79.62|Secondary malignant neoplasm of left ovary||
CANCER|CANCER||ICD_10|2020|C79.70|Secondary malignant neoplasm of unspecified adrenal gland||
CANCER|CANCER||ICD_10|2020|C79.71|Secondary malignant neoplasm of right adrenal gland||
CANCER|CANCER||ICD_10|2020|C79.72|Secondary malignant neoplasm of left adrenal gland||
CANCER|CANCER||ICD_10|2020|C79.81|Secondary malignant neoplasm of breast||
CANCER|CANCER||ICD_10|2020|C79.82|Secondary malignant neoplasm of genital organs||
CANCER|CANCER||ICD_10|2020|C79.89|Secondary malignant neoplasm of other specified sites||
CANCER|CANCER||ICD_10|2020|C79.9|Secondary malignant neoplasm of unspecified site||
CANCER|CANCER||ICD_10|2020|C7A.00|Malignant carcinoid tumor of unspecified site||
CANCER|CANCER||ICD_10|2020|C7A.010|Malignant carcinoid tumor of the duodenum||
CANCER|CANCER||ICD_10|2020|C7A.011|Malignant carcinoid tumor of the jejunum||
CANCER|CANCER||ICD_10|2020|C7A.012|Malignant carcinoid tumor of the ileum||
CANCER|CANCER||ICD_10|2020|C7A.019|Malignant carcinoid tumor of the small intestine, unspecified portion||
CANCER|CANCER||ICD_10|2020|C7A.020|Malignant carcinoid tumor of the appendix||
CANCER|CANCER||ICD_10|2020|C7A.021|Malignant carcinoid tumor of the cecum||
CANCER|CANCER||ICD_10|2020|C7A.022|Malignant carcinoid tumor of the ascending colon||
CANCER|CANCER||ICD_10|2020|C7A.023|Malignant carcinoid tumor of the transverse colon||
CANCER|CANCER||ICD_10|2020|C7A.024|Malignant carcinoid tumor of the descending colon||
CANCER|CANCER||ICD_10|2020|C7A.025|Malignant carcinoid tumor of the sigmoid colon||
CANCER|CANCER||ICD_10|2020|C7A.026|Malignant carcinoid tumor of the rectum||
CANCER|CANCER||ICD_10|2020|C7A.029|Malignant carcinoid tumor of the large intestine, unspecified portion||
CANCER|CANCER||ICD_10|2020|C7A.090|Malignant carcinoid tumor of the bronchus and lung||
CANCER|CANCER||ICD_10|2020|C7A.091|Malignant carcinoid tumor of the thymus||
CANCER|CANCER||ICD_10|2020|C7A.092|Malignant carcinoid tumor of the stomach||
CANCER|CANCER||ICD_10|2020|C7A.093|Malignant carcinoid tumor of the kidney||
CANCER|CANCER||ICD_10|2020|C7A.094|Malignant carcinoid tumor of the foregut, unspecified||
CANCER|CANCER||ICD_10|2020|C7A.095|Malignant carcinoid tumor of the midgut, unspecified||
CANCER|CANCER||ICD_10|2020|C7A.096|Malignant carcinoid tumor of the hindgut, unspecified||
CANCER|CANCER||ICD_10|2020|C7A.098|Malignant carcinoid tumors of other sites||
CANCER|CANCER||ICD_10|2020|C7A.1|Malignant poorly differentiated neuroendocrine tumors||
CANCER|CANCER||ICD_10|2020|C7A.8|Other malignant neuroendocrine tumors||
CANCER|CANCER||ICD_10|2020|C7B.00|Secondary carcinoid tumors, unspecified site||
CANCER|CANCER||ICD_10|2020|C7B.01|Secondary carcinoid tumors of distant lymph nodes||
CANCER|CANCER||ICD_10|2020|C7B.02|Secondary carcinoid tumors of liver||
CANCER|CANCER||ICD_10|2020|C7B.03|Secondary carcinoid tumors of bone||
CANCER|CANCER||ICD_10|2020|C7B.04|Secondary carcinoid tumors of peritoneum||
CANCER|CANCER||ICD_10|2020|C7B.09|Secondary carcinoid tumors of other sites||
CANCER|CANCER||ICD_10|2020|C7B.1|Secondary Merkel cell carcinoma||
CANCER|CANCER||ICD_10|2020|C7B.8|Other secondary neuroendocrine tumors||
CANCER|CANCER||ICD_10|2020|C80.0|Disseminated malignant neoplasm, unspecified||
CANCER|CANCER||ICD_10|2020|C80.1|Malignant (primary) neoplasm, unspecified||
CANCER|CANCER||ICD_10|2020|C80.2|Malignant neoplasm associated with transplanted organ||
CANCER|CANCER||ICD_10|2020|C81.00|Nodular lymphocyte predominant Hodgkin lymphoma, unspecified site||
CANCER|CANCER||ICD_10|2020|C81.01|Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of head, face, and neck||
CANCER|CANCER||ICD_10|2020|C81.02|Nodular lymphocyte predominant Hodgkin lymphoma, intrathoracic lymph nodes||
CANCER|CANCER||ICD_10|2020|C81.03|Nodular lymphocyte predominant Hodgkin lymphoma, intra-abdominal lymph nodes||
CANCER|CANCER||ICD_10|2020|C81.04|Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of axilla and upper limb||
CANCER|CANCER||ICD_10|2020|C81.05|Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of inguinal region and lower limb||
CANCER|CANCER||ICD_10|2020|C81.06|Nodular lymphocyte predominant Hodgkin lymphoma, intrapelvic lymph nodes||
CANCER|CANCER||ICD_10|2020|C81.07|Nodular lymphocyte predominant Hodgkin lymphoma, spleen||
CANCER|CANCER||ICD_10|2020|C81.08|Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of multiple sites||
CANCER|CANCER||ICD_10|2020|C81.09|Nodular lymphocyte predominant Hodgkin lymphoma, extranodal and solid organ sites||
CANCER|CANCER||ICD_10|2020|C81.10|Nodular sclerosis Hodgkin lymphoma, unspecified site||
CANCER|CANCER||ICD_10|2020|C81.11|Nodular sclerosis Hodgkin lymphoma, lymph nodes of head, face, and neck||
CANCER|CANCER||ICD_10|2020|C81.12|Nodular sclerosis Hodgkin lymphoma, intrathoracic lymph nodes||
CANCER|CANCER||ICD_10|2020|C81.13|Nodular sclerosis Hodgkin lymphoma, intra-abdominal lymph nodes||
CANCER|CANCER||ICD_10|2020|C81.14|Nodular sclerosis Hodgkin lymphoma, lymph nodes of axilla and upper limb||
CANCER|CANCER||ICD_10|2020|C81.15|Nodular sclerosis Hodgkin lymphoma, lymph nodes of inguinal region and lower limb||
CANCER|CANCER||ICD_10|2020|C81.16|Nodular sclerosis Hodgkin lymphoma, intrapelvic lymph nodes||
CANCER|CANCER||ICD_10|2020|C81.17|Nodular sclerosis Hodgkin lymphoma, spleen||
CANCER|CANCER||ICD_10|2020|C81.18|Nodular sclerosis Hodgkin lymphoma, lymph nodes of multiple sites||
CANCER|CANCER||ICD_10|2020|C81.19|Nodular sclerosis Hodgkin lymphoma, extranodal and solid organ sites||
CANCER|CANCER||ICD_10|2020|C81.20|Mixed cellularity Hodgkin lymphoma, unspecified site||
CANCER|CANCER||ICD_10|2020|C81.21|Mixed cellularity Hodgkin lymphoma, lymph nodes of head, face, and neck||
CANCER|CANCER||ICD_10|2020|C81.22|Mixed cellularity Hodgkin lymphoma, intrathoracic lymph nodes||
CANCER|CANCER||ICD_10|2020|C81.23|Mixed cellularity Hodgkin lymphoma, intra-abdominal lymph nodes||
CANCER|CANCER||ICD_10|2020|C81.24|Mixed cellularity Hodgkin lymphoma, lymph nodes of axilla and upper limb||
CANCER|CANCER||ICD_10|2020|C81.25|Mixed cellularity Hodgkin lymphoma, lymph nodes of inguinal region and lower limb||
CANCER|CANCER||ICD_10|2020|C81.26|Mixed cellularity Hodgkin lymphoma, intrapelvic lymph nodes||
CANCER|CANCER||ICD_10|2020|C81.27|Mixed cellularity Hodgkin lymphoma, spleen||
CANCER|CANCER||ICD_10|2020|C81.28|Mixed cellularity Hodgkin lymphoma, lymph nodes of multiple sites||
CANCER|CANCER||ICD_10|2020|C81.29|Mixed cellularity Hodgkin lymphoma, extranodal and solid organ sites||
CANCER|CANCER||ICD_10|2020|C81.30|Lymphocyte depleted Hodgkin lymphoma, unspecified site||
CANCER|CANCER||ICD_10|2020|C81.31|Lymphocyte depleted Hodgkin lymphoma, lymph nodes of head, face, and neck||
CANCER|CANCER||ICD_10|2020|C81.32|Lymphocyte depleted Hodgkin lymphoma, intrathoracic lymph nodes||
CANCER|CANCER||ICD_10|2020|C81.33|Lymphocyte depleted Hodgkin lymphoma, intra-abdominal lymph nodes||
CANCER|CANCER||ICD_10|2020|C81.34|Lymphocyte depleted Hodgkin lymphoma, lymph nodes of axilla and upper limb||
CANCER|CANCER||ICD_10|2020|C81.35|Lymphocyte depleted Hodgkin lymphoma, lymph nodes of inguinal region and lower limb||
CANCER|CANCER||ICD_10|2020|C81.36|Lymphocyte depleted Hodgkin lymphoma, intrapelvic lymph nodes||
CANCER|CANCER||ICD_10|2020|C81.37|Lymphocyte depleted Hodgkin lymphoma, spleen||
CANCER|CANCER||ICD_10|2020|C81.38|Lymphocyte depleted Hodgkin lymphoma, lymph nodes of multiple sites||
CANCER|CANCER||ICD_10|2020|C81.39|Lymphocyte depleted Hodgkin lymphoma, extranodal and solid organ sites||
CANCER|CANCER||ICD_10|2020|C81.40|Lymphocyte-rich Hodgkin lymphoma, unspecified site||
CANCER|CANCER||ICD_10|2020|C81.41|Lymphocyte-rich Hodgkin lymphoma, lymph nodes of head, face, and neck||
CANCER|CANCER||ICD_10|2020|C81.42|Lymphocyte-rich Hodgkin lymphoma, intrathoracic lymph nodes||
CANCER|CANCER||ICD_10|2020|C81.43|Lymphocyte-rich Hodgkin lymphoma, intra-abdominal lymph nodes||
CANCER|CANCER||ICD_10|2020|C81.44|Lymphocyte-rich Hodgkin lymphoma, lymph nodes of axilla and upper limb||
CANCER|CANCER||ICD_10|2020|C81.45|Lymphocyte-rich Hodgkin lymphoma, lymph nodes of inguinal region and lower limb||
CANCER|CANCER||ICD_10|2020|C81.46|Lymphocyte-rich Hodgkin lymphoma, intrapelvic lymph nodes||
CANCER|CANCER||ICD_10|2020|C81.47|Lymphocyte-rich Hodgkin lymphoma, spleen||
CANCER|CANCER||ICD_10|2020|C81.48|Lymphocyte-rich Hodgkin lymphoma, lymph nodes of multiple sites||
CANCER|CANCER||ICD_10|2020|C81.49|Lymphocyte-rich Hodgkin lymphoma, extranodal and solid organ sites||
CANCER|CANCER||ICD_10|2020|C81.70|Other Hodgkin lymphoma, unspecified site||
CANCER|CANCER||ICD_10|2020|C81.71|Other Hodgkin lymphoma, lymph nodes of head, face, and neck||
CANCER|CANCER||ICD_10|2020|C81.72|Other Hodgkin lymphoma, intrathoracic lymph nodes||
CANCER|CANCER||ICD_10|2020|C81.73|Other Hodgkin lymphoma, intra-abdominal lymph nodes||
CANCER|CANCER||ICD_10|2020|C81.74|Other Hodgkin lymphoma, lymph nodes of axilla and upper limb||
CANCER|CANCER||ICD_10|2020|C81.75|Other Hodgkin lymphoma, lymph nodes of inguinal region and lower limb||
CANCER|CANCER||ICD_10|2020|C81.76|Other Hodgkin lymphoma, intrapelvic lymph nodes||
CANCER|CANCER||ICD_10|2020|C81.77|Other Hodgkin lymphoma, spleen||
CANCER|CANCER||ICD_10|2020|C81.78|Other Hodgkin lymphoma, lymph nodes of multiple sites||
CANCER|CANCER||ICD_10|2020|C81.79|Other Hodgkin lymphoma, extranodal and solid organ sites||
CANCER|CANCER||ICD_10|2020|C81.90|Hodgkin lymphoma, unspecified, unspecified site||
CANCER|CANCER||ICD_10|2020|C81.91|Hodgkin lymphoma, unspecified, lymph nodes of head, face, and neck||
CANCER|CANCER||ICD_10|2020|C81.92|Hodgkin lymphoma, unspecified, intrathoracic lymph nodes||
CANCER|CANCER||ICD_10|2020|C81.93|Hodgkin lymphoma, unspecified, intra-abdominal lymph nodes||
CANCER|CANCER||ICD_10|2020|C81.94|Hodgkin lymphoma, unspecified, lymph nodes of axilla and upper limb||
CANCER|CANCER||ICD_10|2020|C81.95|Hodgkin lymphoma, unspecified, lymph nodes of inguinal region and lower limb||
CANCER|CANCER||ICD_10|2020|C81.96|Hodgkin lymphoma, unspecified, intrapelvic lymph nodes||
CANCER|CANCER||ICD_10|2020|C81.97|Hodgkin lymphoma, unspecified, spleen||
CANCER|CANCER||ICD_10|2020|C81.98|Hodgkin lymphoma, unspecified, lymph nodes of multiple sites||
CANCER|CANCER||ICD_10|2020|C81.99|Hodgkin lymphoma, unspecified, extranodal and solid organ sites||
CANCER|CANCER||ICD_10|2020|C82.00|Follicular lymphoma grade I, unspecified site||
CANCER|CANCER||ICD_10|2020|C82.01|Follicular lymphoma grade I, lymph nodes of head, face, and neck||
CANCER|CANCER||ICD_10|2020|C82.02|Follicular lymphoma grade I, intrathoracic lymph nodes||
CANCER|CANCER||ICD_10|2020|C82.03|Follicular lymphoma grade I, intra-abdominal lymph nodes||
CANCER|CANCER||ICD_10|2020|C82.04|Follicular lymphoma grade I, lymph nodes of axilla and upper limb||
CANCER|CANCER||ICD_10|2020|C82.05|Follicular lymphoma grade I, lymph nodes of inguinal region and lower limb||
CANCER|CANCER||ICD_10|2020|C82.06|Follicular lymphoma grade I, intrapelvic lymph nodes||
CANCER|CANCER||ICD_10|2020|C82.07|Follicular lymphoma grade I, spleen||
CANCER|CANCER||ICD_10|2020|C82.08|Follicular lymphoma grade I, lymph nodes of multiple sites||
CANCER|CANCER||ICD_10|2020|C82.09|Follicular lymphoma grade I, extranodal and solid organ sites||
CANCER|CANCER||ICD_10|2020|C82.10|Follicular lymphoma grade II, unspecified site||
CANCER|CANCER||ICD_10|2020|C82.11|Follicular lymphoma grade II, lymph nodes of head, face, and neck||
CANCER|CANCER||ICD_10|2020|C82.12|Follicular lymphoma grade II, intrathoracic lymph nodes||
CANCER|CANCER||ICD_10|2020|C82.13|Follicular lymphoma grade II, intra-abdominal lymph nodes||
CANCER|CANCER||ICD_10|2020|C82.14|Follicular lymphoma grade II, lymph nodes of axilla and upper limb||
CANCER|CANCER||ICD_10|2020|C82.15|Follicular lymphoma grade II, lymph nodes of inguinal region and lower limb||
CANCER|CANCER||ICD_10|2020|C82.16|Follicular lymphoma grade II, intrapelvic lymph nodes||
CANCER|CANCER||ICD_10|2020|C82.17|Follicular lymphoma grade II, spleen||
CANCER|CANCER||ICD_10|2020|C82.18|Follicular lymphoma grade II, lymph nodes of multiple sites||
CANCER|CANCER||ICD_10|2020|C82.19|Follicular lymphoma grade II, extranodal and solid organ sites||
CANCER|CANCER||ICD_10|2020|C82.20|Follicular lymphoma grade III, unspecified, unspecified site||
CANCER|CANCER||ICD_10|2020|C82.21|Follicular lymphoma grade III, unspecified, lymph nodes of head, face, and neck||
CANCER|CANCER||ICD_10|2020|C82.22|Follicular lymphoma grade III, unspecified, intrathoracic lymph nodes||
CANCER|CANCER||ICD_10|2020|C82.23|Follicular lymphoma grade III, unspecified, intra-abdominal lymph nodes||
CANCER|CANCER||ICD_10|2020|C82.24|Follicular lymphoma grade III, unspecified, lymph nodes of axilla and upper limb||
CANCER|CANCER||ICD_10|2020|C82.25|Follicular lymphoma grade III, unspecified, lymph nodes of inguinal region and lower limb||
CANCER|CANCER||ICD_10|2020|C82.26|Follicular lymphoma grade III, unspecified, intrapelvic lymph nodes||
CANCER|CANCER||ICD_10|2020|C82.27|Follicular lymphoma grade III, unspecified, spleen||
CANCER|CANCER||ICD_10|2020|C82.28|Follicular lymphoma grade III, unspecified, lymph nodes of multiple sites||
CANCER|CANCER||ICD_10|2020|C82.29|Follicular lymphoma grade III, unspecified, extranodal and solid organ sites||
CANCER|CANCER||ICD_10|2020|C82.30|Follicular lymphoma grade IIIa, unspecified site||
CANCER|CANCER||ICD_10|2020|C82.31|Follicular lymphoma grade IIIa, lymph nodes of head, face, and neck||
CANCER|CANCER||ICD_10|2020|C82.32|Follicular lymphoma grade IIIa, intrathoracic lymph nodes||
CANCER|CANCER||ICD_10|2020|C82.33|Follicular lymphoma grade IIIa, intra-abdominal lymph nodes||
CANCER|CANCER||ICD_10|2020|C82.34|Follicular lymphoma grade IIIa, lymph nodes of axilla and upper limb||
CANCER|CANCER||ICD_10|2020|C82.35|Follicular lymphoma grade IIIa, lymph nodes of inguinal region and lower limb||
CANCER|CANCER||ICD_10|2020|C82.36|Follicular lymphoma grade IIIa, intrapelvic lymph nodes||
CANCER|CANCER||ICD_10|2020|C82.37|Follicular lymphoma grade IIIa, spleen||
CANCER|CANCER||ICD_10|2020|C82.38|Follicular lymphoma grade IIIa, lymph nodes of multiple sites||
CANCER|CANCER||ICD_10|2020|C82.39|Follicular lymphoma grade IIIa, extranodal and solid organ sites||
CANCER|CANCER||ICD_10|2020|C82.40|Follicular lymphoma grade IIIb, unspecified site||
CANCER|CANCER||ICD_10|2020|C82.41|Follicular lymphoma grade IIIb, lymph nodes of head, face, and neck||
CANCER|CANCER||ICD_10|2020|C82.42|Follicular lymphoma grade IIIb, intrathoracic lymph nodes||
CANCER|CANCER||ICD_10|2020|C82.43|Follicular lymphoma grade IIIb, intra-abdominal lymph nodes||
CANCER|CANCER||ICD_10|2020|C82.44|Follicular lymphoma grade IIIb, lymph nodes of axilla and upper limb||
CANCER|CANCER||ICD_10|2020|C82.45|Follicular lymphoma grade IIIb, lymph nodes of inguinal region and lower limb||
CANCER|CANCER||ICD_10|2020|C82.46|Follicular lymphoma grade IIIb, intrapelvic lymph nodes||
CANCER|CANCER||ICD_10|2020|C82.47|Follicular lymphoma grade IIIb, spleen||
CANCER|CANCER||ICD_10|2020|C82.48|Follicular lymphoma grade IIIb, lymph nodes of multiple sites||
CANCER|CANCER||ICD_10|2020|C82.49|Follicular lymphoma grade IIIb, extranodal and solid organ sites||
CANCER|CANCER||ICD_10|2020|C82.50|Diffuse follicle center lymphoma, unspecified site||
CANCER|CANCER||ICD_10|2020|C82.51|Diffuse follicle center lymphoma, lymph nodes of head, face, and neck||
CANCER|CANCER||ICD_10|2020|C82.52|Diffuse follicle center lymphoma, intrathoracic lymph nodes||
CANCER|CANCER||ICD_10|2020|C82.53|Diffuse follicle center lymphoma, intra-abdominal lymph nodes||
CANCER|CANCER||ICD_10|2020|C82.54|Diffuse follicle center lymphoma, lymph nodes of axilla and upper limb||
CANCER|CANCER||ICD_10|2020|C82.55|Diffuse follicle center lymphoma, lymph nodes of inguinal region and lower limb||
CANCER|CANCER||ICD_10|2020|C82.56|Diffuse follicle center lymphoma, intrapelvic lymph nodes||
CANCER|CANCER||ICD_10|2020|C82.57|Diffuse follicle center lymphoma, spleen||
CANCER|CANCER||ICD_10|2020|C82.58|Diffuse follicle center lymphoma, lymph nodes of multiple sites||
CANCER|CANCER||ICD_10|2020|C82.59|Diffuse follicle center lymphoma, extranodal and solid organ sites||
CANCER|CANCER||ICD_10|2020|C82.60|Cutaneous follicle center lymphoma, unspecified site||
CANCER|CANCER||ICD_10|2020|C82.61|Cutaneous follicle center lymphoma, lymph nodes of head, face, and neck||
CANCER|CANCER||ICD_10|2020|C82.62|Cutaneous follicle center lymphoma, intrathoracic lymph nodes||
CANCER|CANCER||ICD_10|2020|C82.63|Cutaneous follicle center lymphoma, intra-abdominal lymph nodes||
CANCER|CANCER||ICD_10|2020|C82.64|Cutaneous follicle center lymphoma, lymph nodes of axilla and upper limb||
CANCER|CANCER||ICD_10|2020|C82.65|Cutaneous follicle center lymphoma, lymph nodes of inguinal region and lower limb||
CANCER|CANCER||ICD_10|2020|C82.66|Cutaneous follicle center lymphoma, intrapelvic lymph nodes||
CANCER|CANCER||ICD_10|2020|C82.67|Cutaneous follicle center lymphoma, spleen||
CANCER|CANCER||ICD_10|2020|C82.68|Cutaneous follicle center lymphoma, lymph nodes of multiple sites||
CANCER|CANCER||ICD_10|2020|C82.69|Cutaneous follicle center lymphoma, extranodal and solid organ sites||
CANCER|CANCER||ICD_10|2020|C82.80|Other types of follicular lymphoma, unspecified site||
CANCER|CANCER||ICD_10|2020|C82.81|Other types of follicular lymphoma, lymph nodes of head, face, and neck||
CANCER|CANCER||ICD_10|2020|C82.82|Other types of follicular lymphoma, intrathoracic lymph nodes||
CANCER|CANCER||ICD_10|2020|C82.83|Other types of follicular lymphoma, intra-abdominal lymph nodes||
CANCER|CANCER||ICD_10|2020|C82.84|Other types of follicular lymphoma, lymph nodes of axilla and upper limb||
CANCER|CANCER||ICD_10|2020|C82.85|Other types of follicular lymphoma, lymph nodes of inguinal region and lower limb||
CANCER|CANCER||ICD_10|2020|C82.86|Other types of follicular lymphoma, intrapelvic lymph nodes||
CANCER|CANCER||ICD_10|2020|C82.87|Other types of follicular lymphoma, spleen||
CANCER|CANCER||ICD_10|2020|C82.88|Other types of follicular lymphoma, lymph nodes of multiple sites||
CANCER|CANCER||ICD_10|2020|C82.89|Other types of follicular lymphoma, extranodal and solid organ sites||
CANCER|CANCER||ICD_10|2020|C82.90|Follicular lymphoma, unspecified, unspecified site||
CANCER|CANCER||ICD_10|2020|C82.91|Follicular lymphoma, unspecified, lymph nodes of head, face, and neck||
CANCER|CANCER||ICD_10|2020|C82.92|Follicular lymphoma, unspecified, intrathoracic lymph nodes||
CANCER|CANCER||ICD_10|2020|C82.93|Follicular lymphoma, unspecified, intra-abdominal lymph nodes||
CANCER|CANCER||ICD_10|2020|C82.94|Follicular lymphoma, unspecified, lymph nodes of axilla and upper limb||
CANCER|CANCER||ICD_10|2020|C82.95|Follicular lymphoma, unspecified, lymph nodes of inguinal region and lower limb||
CANCER|CANCER||ICD_10|2020|C82.96|Follicular lymphoma, unspecified, intrapelvic lymph nodes||
CANCER|CANCER||ICD_10|2020|C82.97|Follicular lymphoma, unspecified, spleen||
CANCER|CANCER||ICD_10|2020|C82.98|Follicular lymphoma, unspecified, lymph nodes of multiple sites||
CANCER|CANCER||ICD_10|2020|C82.99|Follicular lymphoma, unspecified, extranodal and solid organ sites||
CANCER|CANCER||ICD_10|2020|C83.00|Small cell B-cell lymphoma, unspecified site||
CANCER|CANCER||ICD_10|2020|C83.01|Small cell B-cell lymphoma, lymph nodes of head, face, and neck||
CANCER|CANCER||ICD_10|2020|C83.02|Small cell B-cell lymphoma, intrathoracic lymph nodes||
CANCER|CANCER||ICD_10|2020|C83.03|Small cell B-cell lymphoma, intra-abdominal lymph nodes||
CANCER|CANCER||ICD_10|2020|C83.04|Small cell B-cell lymphoma, lymph nodes of axilla and upper limb||
CANCER|CANCER||ICD_10|2020|C83.05|Small cell B-cell lymphoma, lymph nodes of inguinal region and lower limb||
CANCER|CANCER||ICD_10|2020|C83.06|Small cell B-cell lymphoma, intrapelvic lymph nodes||
CANCER|CANCER||ICD_10|2020|C83.07|Small cell B-cell lymphoma, spleen||
CANCER|CANCER||ICD_10|2020|C83.08|Small cell B-cell lymphoma, lymph nodes of multiple sites||
CANCER|CANCER||ICD_10|2020|C83.09|Small cell B-cell lymphoma, extranodal and solid organ sites||
CANCER|CANCER||ICD_10|2020|C83.10|Mantle cell lymphoma, unspecified site||
CANCER|CANCER||ICD_10|2020|C83.11|Mantle cell lymphoma, lymph nodes of head, face, and neck||
CANCER|CANCER||ICD_10|2020|C83.12|Mantle cell lymphoma, intrathoracic lymph nodes||
CANCER|CANCER||ICD_10|2020|C83.13|Mantle cell lymphoma, intra-abdominal lymph nodes||
CANCER|CANCER||ICD_10|2020|C83.14|Mantle cell lymphoma, lymph nodes of axilla and upper limb||
CANCER|CANCER||ICD_10|2020|C83.15|Mantle cell lymphoma, lymph nodes of inguinal region and lower limb||
CANCER|CANCER||ICD_10|2020|C83.16|Mantle cell lymphoma, intrapelvic lymph nodes||
CANCER|CANCER||ICD_10|2020|C83.17|Mantle cell lymphoma, spleen||
CANCER|CANCER||ICD_10|2020|C83.18|Mantle cell lymphoma, lymph nodes of multiple sites||
